WELL_ID,DEPT,DPHI,GRD,ILD
49025106340000_483468,115.0,0.1553,72.7269,6.1058
49025106340000_483468,115.5,0.1475,66.7211,7.0729
49025106340000_483468,116.0,0.1487,66.7383,8.1931
49025106340000_483468,116.5,0.1506,66.6697,9.2673
49025106340000_483468,117.0,0.1525,68.183,9.6536
49025106340000_483468,117.5,0.1579,70.0645,9.8848
49025106340000_483468,118.0,0.1634,67.8885,9.8385
49025106340000_483468,118.5,0.1688,64.2991,9.7928
49025106340000_483468,119.0,0.1743,62.2677,9.956
49025106340000_483468,119.5,0.1761,63.1028,10.2906
49025106340000_483468,120.0,0.1797,64.056,10.6365
49025106340000_483468,120.5,0.1852,63.5276,10.9941
49025106340000_483468,121.0,0.1871,60.9357,11.3636
49025106340000_483468,121.5,0.187,58.3888,11.4898
49025106340000_483468,122.0,0.1869,59.0316,11.5435
49025106340000_483468,122.5,0.1851,61.538,11.5975
49025106340000_483468,123.0,0.1795,61.782,11.6518
49025106340000_483468,123.5,0.1761,61.6319,11.7063
49025106340000_483468,124.0,0.1737,61.5605,11.7611
49025106340000_483468,124.5,0.1712,62.9696,11.9993
49025106340000_483468,125.0,0.1687,63.8059,12.2613
49025106340000_483468,125.5,0.1766,64.7846,12.5473
49025106340000_483468,126.0,0.1797,67.0929,12.7194
49025106340000_483468,126.5,0.18,68.0056,12.9553
49025106340000_483468,127.0,0.1812,67.3278,13.1968
49025106340000_483468,127.5,0.1833,63.7933,13.4429
49025106340000_483468,128.0,0.1882,61.6926,13.6936
49025106340000_483468,128.5,0.1901,61.5131,13.9489
49025106340000_483468,129.0,0.1911,61.6399,14.2091
49025106340000_483468,129.5,0.1903806451612903,61.70124838709677,14.204896774193548
49025106340000_483468,130.0,0.18966129032258064,61.76259677419355,14.200693548387097
49025106340000_483468,130.5,0.18894193548387095,61.82394516129032,14.196490322580644
49025106340000_483468,131.0,0.18822258064516129,61.8852935483871,14.192287096774193
49025106340000_483468,131.5,0.1875032258064516,61.94664193548387,14.188083870967741
49025106340000_483468,132.0,0.18678387096774193,62.007990322580646,14.18388064516129
49025106340000_483468,132.5,0.18606451612903224,62.06933870967742,14.179677419354839
49025106340000_483468,133.0,0.18534516129032258,62.13068709677419,14.175474193548386
49025106340000_483468,133.5,0.1846258064516129,62.19203548387097,14.171270967741934
49025106340000_483468,134.0,0.18390645161290323,62.25338387096774,14.167067741935483
49025106340000_483468,134.5,0.18318709677419354,62.31473225806452,14.162864516129032
49025106340000_483468,135.0,0.18246774193548387,62.37608064516129,14.15866129032258
49025106340000_483468,135.5,0.18174838709677418,62.43742903225806,14.154458064516128
49025106340000_483468,136.0,0.18102903225806452,62.49877741935484,14.150254838709676
49025106340000_483468,136.5,0.18030967741935483,62.56012580645161,14.146051612903225
49025106340000_483468,137.0,0.17959032258064517,62.62147419354839,14.141848387096774
49025106340000_483468,137.5,0.17887096774193548,62.68282258064516,14.137645161290322
49025106340000_483468,138.0,0.17815161290322581,62.74417096774194,14.133441935483871
49025106340000_483468,138.5,0.17743225806451612,62.80551935483871,14.129238709677418
49025106340000_483468,139.0,0.17671290322580646,62.86686774193548,14.125035483870967
49025106340000_483468,139.5,0.17599354838709677,62.92821612903226,14.120832258064516
49025106340000_483468,140.0,0.1752741935483871,62.98956451612903,14.116629032258064
49025106340000_483468,140.5,0.17455483870967742,63.05091290322581,14.112425806451613
49025106340000_483468,141.0,0.17383548387096776,63.11226129032258,14.10822258064516
49025106340000_483468,141.5,0.17311612903225806,63.17360967741935,14.104019354838709
49025106340000_483468,142.0,0.1723967741935484,63.23495806451613,14.099816129032257
49025106340000_483468,142.5,0.1716774193548387,63.2963064516129,14.095612903225806
49025106340000_483468,143.0,0.17095806451612905,63.35765483870968,14.091409677419355
49025106340000_483468,143.5,0.17023870967741936,63.41900322580645,14.087206451612902
49025106340000_483468,144.0,0.16951935483870967,63.48035161290323,14.08300322580645
49025106340000_483468,144.5,0.1688,63.5417,14.0788
49025106340000_483468,145.0,0.164,64.1784,13.607
49025106340000_483468,145.5,0.1591,65.3953,13.1507
49025106340000_483468,146.0,0.1517,67.1444,12.611
49025106340000_483468,146.5,0.1433,68.283,11.6296
49025106340000_483468,147.0,0.1349,68.1743,10.7251
49025106340000_483468,147.5,0.1267,68.1258,9.8916
49025106340000_483468,148.0,0.1276,70.5338,9.1229
49025106340000_483468,148.5,0.1291,76.0059,8.4139
49025106340000_483468,149.0,0.1271,80.3139,7.8303
49025106340000_483468,149.5,0.1252,79.9746,7.473
49025106340000_483468,150.0,0.1234,78.6632,7.1319
49025106340000_483468,150.5,0.1266,77.4945,6.8065
49025106340000_483468,151.0,0.1312,79.7767,6.6701
49025106340000_483468,151.5,0.133,82.2575,6.578
49025106340000_483468,152.0,0.1367,83.0363,6.4877
49025106340000_483468,152.5,0.1399,81.6135,6.3984
49025106340000_483468,153.0,0.1366,80.1733,6.3102
49025106340000_483468,153.5,0.1334,80.3001,6.2425
49025106340000_483468,154.0,0.1288,81.0999,6.3142
49025106340000_483468,154.5,0.121,81.3076,6.3852
49025106340000_483468,155.0,0.1149,81.4942,6.4567
49025106340000_483468,155.5,0.1187,81.3715,6.5363
49025106340000_483468,156.0,0.1235,80.4727,6.5183
49025106340000_483468,156.5,0.1283,78.2258,6.4828
49025106340000_483468,157.0,0.1277,76.1537,6.4475
49025106340000_483468,157.5,0.1271,76.6386,6.4124
49025106340000_483468,158.0,0.1265,77.8927,6.3776
49025106340000_483468,158.5,0.127,79.1312,6.3429
49025106340000_483468,159.0,0.128,80.3731,6.3083
49025106340000_483468,159.5,0.1277,81.6326,6.274
49025106340000_483468,160.0,0.1276,81.1233,6.2399
49025106340000_483468,160.5,0.1289,78.964,6.2059
49025106340000_483468,161.0,0.1283,76.9561,6.1722
49025106340000_483468,161.5,0.1263,77.412,6.1292
49025106340000_483468,162.0,0.1243,78.6248,6.1717
49025106340000_483468,162.5,0.1224,79.7044,6.2312
49025106340000_483468,163.0,0.1209,79.8286,6.2914
49025106340000_483468,163.5,0.1206,79.707,6.3522
49025106340000_483468,164.0,0.1203,79.7421,6.4135
49025106340000_483468,164.5,0.1197,77.9641,6.4754
49025106340000_483468,165.0,0.119,75.7172,6.538
49025106340000_483468,165.5,0.1183,74.6329,6.6011
49025106340000_483468,166.0,0.1184,74.3379,6.6648
49025106340000_483468,166.5,0.1186,74.5523,6.7292
49025106340000_483468,167.0,0.1188,74.5076,6.7942
49025106340000_483468,167.5,0.119,73.8421,6.8598
49025106340000_483468,168.0,0.1202,73.2837,6.926
49025106340000_483468,168.5,0.1224,73.5277,6.992
49025106340000_483468,169.0,0.1246,74.9111,7.0373
49025106340000_483468,169.5,0.126,75.7454,7.1021
49025106340000_483468,170.0,0.127,74.2016,7.0698
49025106340000_483468,170.5,0.1278,72.8581,7.0447
49025106340000_483468,171.0,0.1275,72.7876,7.0196
49025106340000_483468,171.5,0.1277,72.7021,6.9947
49025106340000_483468,172.0,0.1281,72.8717,6.9699
49025106340000_483468,172.5,0.1261,73.1679,6.9452
49025106340000_483468,173.0,0.1233,76.1204,6.9206
49025106340000_483468,173.5,0.1205,79.2163,6.896
49025106340000_483468,174.0,0.1194,79.4577,6.8716
49025106340000_483468,174.5,0.1202,72.9044,6.8472
49025106340000_483468,175.0,0.1219,70.1015,6.8229
49025106340000_483468,175.5,0.1251,71.3084,6.7987
49025106340000_483468,176.0,0.1264,72.6316,6.7746
49025106340000_483468,176.5,0.1273,73.2341,6.7506
49025106340000_483468,177.0,0.1275,71.5372,6.719
49025106340000_483468,177.5,0.1287,72.1041,6.7285
49025106340000_483468,178.0,0.1297,72.8788,6.7424
49025106340000_483468,178.5,0.1273,73.6516,6.7565
49025106340000_483468,179.0,0.1248,74.4216,6.7705
49025106340000_483468,179.5,0.1224,75.1807,6.7846
49025106340000_483468,180.0,0.1198,75.6011,6.7987
49025106340000_483468,180.5,0.1214,75.0737,6.8129
49025106340000_483468,181.0,0.1235,73.6397,6.8271
49025106340000_483468,181.5,0.1254,72.459,6.8413
49025106340000_483468,182.0,0.1187,72.4165,6.8555
49025106340000_483468,182.5,0.112,72.348,6.8698
49025106340000_483468,183.0,0.1094,72.1408,6.8841
49025106340000_483468,183.5,0.1105,71.4422,6.8984
49025106340000_483468,184.0,0.1114,71.5795,6.9127
49025106340000_483468,184.5,0.1042,74.3663,6.9271
49025106340000_483468,185.0,0.0978,80.1594,6.9414
49025106340000_483468,185.5,0.1058,82.2413,6.956
49025106340000_483468,186.0,0.1051,81.0336,6.9705
49025106340000_483468,186.5,0.1043,79.9214,6.8312
49025106340000_483468,187.0,0.105,80.6514,6.6942
49025106340000_483468,187.5,0.1095,81.811,6.5599
49025106340000_483468,188.0,0.1141,81.5989,6.4283
49025106340000_483468,188.5,0.1186,79.9455,6.2993
49025106340000_483468,189.0,0.1208,78.3163,6.1848
49025106340000_483468,189.5,0.119,77.2536,6.1758
49025106340000_483468,190.0,0.1171,77.1748,6.1668
49025106340000_483468,190.5,0.1166,77.1403,6.1578
49025106340000_483468,191.0,0.1158,78.1603,6.1488
49025106340000_483468,191.5,0.1142,79.2,6.1398
49025106340000_483468,192.0,0.113,79.8013,6.1308
49025106340000_483468,192.5,0.1119,80.106,6.1219
49025106340000_483468,193.0,0.1113,80.0997,6.1129
49025106340000_483468,193.5,0.1128,80.1013,6.104
49025106340000_483468,194.0,0.1144,80.1012,6.0951
49025106340000_483468,194.5,0.116,80.0922,6.0862
49025106340000_483468,195.0,0.1175,79.6071,6.0773
49025106340000_483468,195.5,0.1186,78.496,6.0731
49025106340000_483468,196.0,0.12,77.1766,6.1696
49025106340000_483468,196.5,0.1215,74.5101,6.2741
49025106340000_483468,197.0,0.1254,71.8163,6.3803
49025106340000_483468,197.5,0.1279,70.2115,6.4883
49025106340000_483468,198.0,0.121,72.9273,6.5981
49025106340000_483468,198.5,0.1161,76.5456,6.7098
49025106340000_483468,199.0,0.1111,77.0444,6.8234
49025106340000_483468,199.5,0.1088,75.5079,6.9068
49025106340000_483468,200.0,0.1074,73.8869,6.9068
49025106340000_483468,200.5,0.1069,73.5022,6.8169
49025106340000_483468,201.0,0.1074,73.4981,6.7572
49025106340000_483468,201.5,0.1082,73.5017,6.6982
49025106340000_483468,202.0,0.111,73.2905,6.6396
49025106340000_483468,202.5,0.1137,71.9532,6.5815
49025106340000_483468,203.0,0.117,70.8703,6.5239
49025106340000_483468,203.5,0.1222,70.915,6.4669
49025106340000_483468,204.0,0.1205,72.0317,6.4103
49025106340000_483468,204.5,0.1189,74.6648,6.3586
49025106340000_483468,205.0,0.1174,77.3126,6.3586
49025106340000_483468,205.5,0.1182,78.0911,6.4938
49025106340000_483468,206.0,0.1169,77.8807,6.6002
49025106340000_483468,206.5,0.1068,75.8483,6.7084
49025106340000_483468,207.0,0.0968,72.366,6.8184
49025106340000_483468,207.5,0.0922,70.0188,6.9301
49025106340000_483468,208.0,0.0984,69.9058,7.0437
49025106340000_483468,208.5,0.1037,69.7482,7.1592
49025106340000_483468,209.0,0.1086,69.834,7.2765
49025106340000_483468,209.5,0.1094,70.9362,7.3957
49025106340000_483468,210.0,0.1102,72.1844,7.5022
49025106340000_483468,210.5,0.111,73.1197,7.3902
49025106340000_483468,211.0,0.1117,73.1017,7.2679
49025106340000_483468,211.5,0.1124,73.102,7.1477
49025106340000_483468,212.0,0.113,72.9469,7.0295
49025106340000_483468,212.5,0.1135,72.576,6.9132
49025106340000_483468,213.0,0.1138,71.8301,6.7989
49025106340000_483468,213.5,0.1123,72.0848,6.6864
49025106340000_483468,214.0,0.1104,74.4068,6.5758
49025106340000_483468,214.5,0.1086,76.7337,6.4671
49025106340000_483468,215.0,0.1099,77.0912,6.3601
49025106340000_483468,215.5,0.111,78.0125,6.2549
49025106340000_483468,216.0,0.1118,79.3807,6.1857
49025106340000_483468,216.5,0.1112,80.7551,6.3285
49025106340000_483468,217.0,0.1097,80.2325,6.4837
49025106340000_483468,217.5,0.1043,78.3061,6.6428
49025106340000_483468,218.0,0.099,75.5934,6.8058
49025106340000_483468,218.5,0.1018,72.8952,6.9727
49025106340000_483468,219.0,0.107,70.5233,7.0998
49025106340000_483468,219.5,0.0942,71.1428,7.091
49025106340000_483468,220.0,0.0962,74.6115,7.0827
49025106340000_483468,220.5,0.103,76.7203,7.0744
49025106340000_483468,221.0,0.1057,77.5671,7.0661
49025106340000_483468,221.5,0.1014,78.4302,7.0578
49025106340000_483468,222.0,0.1016,79.0504,7.0495
49025106340000_483468,222.5,0.1017,79.5936,7.0413
49025106340000_483468,223.0,0.1017,78.8386,7.0352
49025106340000_483468,223.5,0.1015,77.6359,7.0526
49025106340000_483468,224.0,0.1021,77.2194,7.0699
49025106340000_483468,224.5,0.1051,77.8149,7.0873
49025106340000_483468,225.0,0.1041,78.7152,7.0995
49025106340000_483468,225.5,0.1034,79.6101,7.0375
49025106340000_483468,226.0,0.1034,80.092,6.9899
49025106340000_483468,226.5,0.1068,78.9414,6.9425
49025106340000_483468,227.0,0.1113,77.8419,6.8954
49025106340000_483468,227.5,0.112,77.5043,6.8487
49025106340000_483468,228.0,0.111,77.2803,6.8022
49025106340000_483468,228.5,0.1113,77.1108,6.7561
49025106340000_483468,229.0,0.1101,78.6052,6.7103
49025106340000_483468,229.5,0.1074,80.2509,6.6648
49025106340000_483468,230.0,0.1119,81.8349,6.6197
49025106340000_483468,230.5,0.1147,81.1745,6.5748
49025106340000_483468,231.0,0.1131,79.2123,6.5363
49025106340000_483468,231.5,0.1109,78.3489,6.5617
49025106340000_483468,232.0,0.1087,78.0832,6.596
49025106340000_483468,232.5,0.1076,77.848,6.6304
49025106340000_483468,233.0,0.1107,78.3382,6.665
49025106340000_483468,233.5,0.1137,79.527,6.6998
49025106340000_483468,234.0,0.1146,78.1709,6.7348
49025106340000_483468,234.5,0.1113,76.8018,6.7699
49025106340000_483468,235.0,0.108,76.4585,6.8053
49025106340000_483468,235.5,0.105,76.3742,6.8408
49025106340000_483468,236.0,0.105,76.4159,6.8765
49025106340000_483468,236.5,0.1081,77.1106,6.9124
49025106340000_483468,237.0,0.1121,77.8048,6.9485
49025106340000_483468,237.5,0.1163,77.5915,6.9848
49025106340000_483468,238.0,0.1183,77.2193,7.0212
49025106340000_483468,238.5,0.1165,76.8444,7.0579
49025106340000_483468,239.0,0.1148,76.4717,7.0947
49025106340000_483468,239.5,0.1131,76.0993,7.1318
49025106340000_483468,240.0,0.1102,75.7266,7.169
49025106340000_483468,240.5,0.1062,75.3524,7.2064
49025106340000_483468,241.0,0.1042,74.9607,7.2532
49025106340000_483468,241.5,0.1045,75.2951,7.3189
49025106340000_483468,242.0,0.1054,75.9169,7.3851
49025106340000_483468,242.5,0.1062,77.076,7.452
49025106340000_483468,243.0,0.1083,78.4706,7.5194
49025106340000_483468,243.5,0.1103,80.1,7.5875
49025106340000_483468,244.0,0.1123,80.5944,7.6562
49025106340000_483468,244.5,0.1104,81.0908,7.7255
49025106340000_483468,245.0,0.1055,82.6356,7.7954
49025106340000_483468,245.5,0.1022,84.0818,7.866
49025106340000_483468,246.0,0.1022,83.9061,7.9372
49025106340000_483468,246.5,0.1014,82.9068,8.009
49025106340000_483468,247.0,0.1033,80.6234,8.0815
49025106340000_483468,247.5,0.1036,78.3166,8.1547
49025106340000_483468,248.0,0.0997,76.1396,8.2285
49025106340000_483468,248.5,0.0954,75.8904,8.3
49025106340000_483468,249.0,0.0968,76.3548,8.4172
49025106340000_483468,249.5,0.0984,77.8106,8.5315
49025106340000_483468,250.0,0.0978,79.1047,8.6474
49025106340000_483468,250.5,0.0968,78.1534,8.7648
49025106340000_483468,251.0,0.0983,77.1659,8.8839
49025106340000_483468,251.5,0.1016,76.4896,9.0045
49025106340000_483468,252.0,0.1028,76.5068,9.1268
49025106340000_483468,252.5,0.1009,76.787,9.2507
49025106340000_483468,253.0,0.0964,77.4716,9.3764
49025106340000_483468,253.5,0.093,77.1008,9.5037
49025106340000_483468,254.0,0.0994,76.6423,9.6328
49025106340000_483468,254.5,0.1055,75.1349,9.7636
49025106340000_483468,255.0,0.1122,73.6299,9.8831
49025106340000_483468,255.5,0.1126,72.84,9.6339
49025106340000_483468,256.0,0.113,72.7196,9.409
49025106340000_483468,256.5,0.1134,73.7852,9.1916
49025106340000_483468,257.0,0.1087,75.4569,9.0115
49025106340000_483468,257.5,0.1038,77.5093,8.9996
49025106340000_483468,258.0,0.099,78.7268,8.9858
49025106340000_483468,258.5,0.0984,79.4576,8.9724
49025106340000_483468,259.0,0.0976,79.6677,8.9588
49025106340000_483468,259.5,0.0968,79.6244,8.9453
49025106340000_483468,260.0,0.0962,79.5762,8.9318
49025106340000_483468,260.5,0.0996,79.534,8.9183
49025106340000_483468,261.0,0.1034,79.7525,8.9048
49025106340000_483468,261.5,0.1074,80.5486,8.8914
49025106340000_483468,262.0,0.1041,81.3634,8.8779
49025106340000_483468,262.5,0.0983,80.9334,8.8645
49025106340000_483468,263.0,0.0935,80.4859,8.8514
49025106340000_483468,263.5,0.0873,80.4028,8.7543
49025106340000_483468,264.0,0.0782,80.3397,8.6602
49025106340000_483468,264.5,0.077,79.0838,8.567
49025106340000_483468,265.0,0.0897,77.484,8.4749
49025106340000_483468,265.5,0.0985,78.9386,8.3766
49025106340000_483468,266.0,0.1042,80.9854,8.3533
49025106340000_483468,266.5,0.1042,81.6081,8.3281
49025106340000_483468,267.0,0.1047,79.7417,8.303
49025106340000_483468,267.5,0.1005,77.8213,8.2779
49025106340000_483468,268.0,0.0942,78.4174,8.2529
49025106340000_483468,268.5,0.1004,79.8972,8.228
49025106340000_483468,269.0,0.1053,81.4262,8.1701
49025106340000_483468,269.5,0.1062,81.2602,8.1066
49025106340000_483468,270.0,0.1072,80.3561,8.0435
49025106340000_483468,270.5,0.1082,79.683,7.981
49025106340000_483468,271.0,0.1086,80.031,7.9189
49025106340000_483468,271.5,0.1085,80.4972,7.8549
49025106340000_483468,272.0,0.1083,81.1544,7.7379
49025106340000_483468,272.5,0.1082,81.6135,7.6179
49025106340000_483468,273.0,0.1088,81.0254,7.4999
49025106340000_483468,273.5,0.1098,80.5564,7.3836
49025106340000_483468,274.0,0.1107,81.7243,7.2692
49025106340000_483468,274.5,0.1111,82.9449,7.1565
49025106340000_483468,275.0,0.1114,83.0613,7.0349
49025106340000_483468,275.5,0.1081,82.7291,7.0349
49025106340000_483468,276.0,0.1034,82.111,7.0349
49025106340000_483468,276.5,0.0986,80.8996,7.0798
49025106340000_483468,277.0,0.0962,79.6934,7.2085
49025106340000_483468,277.5,0.0989,78.5289,7.3396
49025106340000_483468,278.0,0.101,78.3417,7.4731
49025106340000_483468,278.5,0.1004,78.2085,7.609
49025106340000_483468,279.0,0.1003,78.4781,7.7474
49025106340000_483468,279.5,0.1024,80.2561,7.888
49025106340000_483468,280.0,0.1029,81.2059,8.0744
49025106340000_483468,280.5,0.1027,78.9457,8.0363
49025106340000_483468,281.0,0.1044,77.2677,7.9827
49025106340000_483468,281.5,0.1064,76.7931,7.9294
49025106340000_483468,282.0,0.1051,76.4461,7.8765
49025106340000_483468,282.5,0.1052,75.1768,7.824
49025106340000_483468,283.0,0.1076,74.8031,7.7718
49025106340000_483468,283.5,0.1103,74.9434,7.7199
49025106340000_483468,284.0,0.1131,75.1201,7.6684
49025106340000_483468,284.5,0.115,75.8482,7.6413
49025106340000_483468,285.0,0.1133,77.3775,7.7708
49025106340000_483468,285.5,0.1097,78.1234,7.8601
49025106340000_483468,286.0,0.1062,78.2031,7.9505
49025106340000_483468,286.5,0.1026,78.28,8.0419
49025106340000_483468,287.0,0.1024,77.3076,8.1344
49025106340000_483468,287.5,0.1039,75.5743,8.228
49025106340000_483468,288.0,0.1055,74.4746,8.3224
49025106340000_483468,288.5,0.107,73.75,8.3766
49025106340000_483468,289.0,0.1061,73.1333,8.3174
49025106340000_483468,289.5,0.1012,73.9774,8.2697
49025106340000_483468,290.0,0.1006,76.1016,8.2223
49025106340000_483468,290.5,0.1048,76.9881,8.1752
49025106340000_483468,291.0,0.1082,76.2073,8.1284
49025106340000_483468,291.5,0.1074,75.406,8.0818
49025106340000_483468,292.0,0.1041,74.8518,8.0355
49025106340000_483468,292.5,0.1007,76.3387,7.9894
49025106340000_483468,293.0,0.0973,79.3345,7.9437
49025106340000_483468,293.5,0.0953,81.0791,7.8981
49025106340000_483468,294.0,0.095,80.9874,7.8529
49025106340000_483468,294.5,0.0987,80.9266,7.8079
49025106340000_483468,295.0,0.1002,80.3805,7.7631
49025106340000_483468,295.5,0.1021,80.3169,7.7187
49025106340000_483468,296.0,0.1051,82.1821,7.6744
49025106340000_483468,296.5,0.1066,83.8957,7.6304
49025106340000_483468,297.0,0.1053,82.9001,7.5867
49025106340000_483468,297.5,0.104,80.8055,7.5432
49025106340000_483468,298.0,0.1028,80.3148,7.5
49025106340000_483468,298.5,0.1018,80.2524,7.457
49025106340000_483468,299.0,0.0981,79.1293,7.424
49025106340000_483468,299.5,0.0946,78.1249,7.4028
49025106340000_483468,300.0,0.095,78.7138,7.3816
49025106340000_483468,300.5,0.0949,80.5215,7.3606
49025106340000_483468,301.0,0.0947,80.5236,7.3396
49025106340000_483468,301.5,0.0945,80.002,7.3186
49025106340000_483468,302.0,0.0943,79.8978,7.2977
49025106340000_483468,302.5,0.0966,80.0794,7.2769
49025106340000_483468,303.0,0.1006,82.1792,7.2561
49025106340000_483468,303.5,0.1001,84.9506,7.2354
